75,202501,대우푸르지오,15,114.104,청라동,150-1,"36,750",0
76,202501,루원제일풍경채,23,84.2814,가정동,603-1,"40,000",0
77,202501,우미린더헤리티지,19,59.9034,원당동,1065-2,"5,000",100
78,202501,청라 엑슬루타워,54,132.68,청라동,164-1,"42,000",0
79,202501,청라29블럭호반베르디움,10,84.9382,청라동,173-1,"30,000",50
80,202501,청라국제금융단지한양수자인레이크블루,1,84.3971,청라동,85-1,"31,500",0
81,202501,호반베르디움앤영무예다음,22,59.936,청라동,130-4,"2,000",110
82,202501,청라국제금융단지한양수자인레이크블루,5,84.424,청라동,85-1,"35,000",0
83,202501,우미린더헤리티지,25,59.9034,원당동,1065-2,"23,100",0
84,202501,청라29블럭호반베르디움,6,84.9289,청라동,173-1,"26,250",0
85,202501,청라29블럭호반베르디움,11,84.9289,청라동,173-1,"38,000",0
86,202501,하나1,1,83.82,가정동,341-13,"2,000",65
87,202501,청라동양엔파트,6,118.8376,청라동,102-3,"25,100",0
88,202501,청라29블럭호반베르디움,14,84.9382,청라동,173-1,"3,000",137
89,202501,검단신도시대성베르힐라프리미어,9,84.4003,당하동,1316-2,"3,000",120
90,202501,검단신도시모아엘가그랑데,4,84.5928,원당동,1063,"25,200",0
91,202501,루원시티센트럴타운,13,59.96,신현동,306-1,"30,000",0
92,202501,인천검단엘에이치20단지,4,21.57,원당동,1094,"3,004",6
93,202501,풍림아이원2차,13,75.12,검암동,501-1,"3,000",105
94,202501,청라제일풍경채,10,115.9895,청라동,115-1,"27,000",0
95,202501,동남,5,42.21,석남동,208-1,"5,300",0
96,202501,루원시티센트럴타운,13,59.96,신현동,306-1,"30,000",0
97,202501,삼보해피하임1단지(불로지구34BL1L),3,84.9911,불로동,792-1,"20,300",0
98,202501,호반베르디움(116-6),30,84.9589,청라동,116-6,"36,500",0
99,202501,태평샹베르1차,16,84.5496,경서동,722-1,"22,000",0
100,202501,한국2,13,84.56,심곡동,302,"24,000",0
101,202501,검단힐스테이트3차2단지,19,105.472,오류동,1721-1,"26,500",0
102,202501,뉴서울(284-401),6,57.2,가정동,284-401,"1,000",65
103,202501,청라한양수자인,16,120.207,청라동,102-2,"37,000",0
104,202501,루원시티프라디움,1,107.9126,가정동,610-1,"5,000",150
105,202501,루원시티프라디움,9,84.9917,가정동,610-1,"35,000",0
106,202501,청라골드클래스커낼웨이,9,82.9214,청라동,165-7,"34,650",0
